source_row,perturbation_id,metric,min_tie_count,tie_output_std,tie_output_range,selected_minus_tie_mean_abs
9938,29,sentiment_score_nn,2,0.29882171750068665,0.5976434350013733,0.29882171750068665
9938,29,framing_effect,2,0.0,0.0,0.0
9938,29,information_overload,2,0.0,0.0,0.0
9938,29,oversimplification,2,0.5,1.0,0.5
9938,30,explanation_length,1,0.0,0.0,0.0
9938,30,subjectivity_score_nn,1,0.0,0.0,0.0
9938,30,gunning_fog,1,0.0,0.0,0.0
9938,30,sentiment_score_nn,1,0.0,0.0,0.0
9938,30,framing_effect,1,0.0,0.0,0.0
9938,30,information_overload,1,0.0,0.0,0.0
9938,30,oversimplification,1,0.0,0.0,0.0
9938,31,explanation_length,1,0.0,0.0,0.0
9938,31,subjectivity_score_nn,1,0.0,0.0,0.0
9938,31,gunning_fog,1,0.0,0.0,0.0
9938,31,sentiment_score_nn,1,0.0,0.0,0.0
9938,31,framing_effect,1,0.0,0.0,0.0
9938,31,information_overload,1,0.0,0.0,0.0
9938,31,oversimplification,1,0.0,0.0,0.0
3502,0,explanation_length,1,0.0,0.0,0.0
3502,0,subjectivity_score_nn,1,0.0,0.0,0.0
3502,0,gunning_fog,1,0.0,0.0,0.0
3502,0,sentiment_score_nn,1,0.0,0.0,0.0
3502,0,framing_effect,1,0.0,0.0,0.0
3502,0,information_overload,1,0.0,0.0,0.0
3502,0,oversimplification,1,0.0,0.0,0.0
3502,1,explanation_length,2,9.5,19.0,9.5
3502,1,subjectivity_score_nn,2,0.0,0.0,0.0
3502,1,gunning_fog,2,1.4300003051757812,2.8600006103515625,1.4300003051757812
3502,1,sentiment_score_nn,2,0.0,0.0,0.0
3502,1,framing_effect,2,0.5,1.0,0.5
3502,1,information_overload,2,0.5,1.0,0.5
3502,1,oversimplification,2,0.0,0.0,0.0
3502,2,explanation_length,1,0.0,0.0,0.0
3502,2,subjectivity_score_nn,1,0.0,0.0,0.0
3502,2,gunning_fog,1,0.0,0.0,0.0
3502,2,sentiment_score_nn,1,0.0,0.0,0.0
3502,2,framing_effect,1,0.0,0.0,0.0
3502,2,information_overload,1,0.0,0.0,0.0
3502,2,oversimplification,1,0.0,0.0,0.0
3502,3,explanation_length,2,12.0,24.0,12.0
3502,3,subjectivity_score_nn,2,0.0,0.0,0.0
3502,3,gunning_fog,2,1.1599998474121094,2.3199996948242188,1.1599998474121094
3502,3,sentiment_score_nn,2,0.0,0.0,0.0
3502,3,framing_effect,2,0.5,1.0,0.5
3502,3,information_overload,2,1.0,2.0,1.0
3502,3,oversimplification,2,0.5,1.0,0.5
3502,4,explanation_length,2,40.0,80.0,40.0
3502,4,subjectivity_score_nn,2,0.0,0.0,0.0
3502,4,gunning_fog,2,3.4149999618530273,6.829999923706055,3.4149999618530273
3502,4,sentiment_score_nn,2,0.0,0.0,0.0
3502,4,framing_effect,2,0.0,0.0,0.0
3502,4,information_overload,2,0.0,0.0,0.0
3502,4,oversimplification,2,0.0,0.0,0.0
3502,5,explanation_length,1,0.0,0.0,0.0
3502,5,subjectivity_score_nn,1,0.0,0.0,0.0
3502,5,gunning_fog,1,0.0,0.0,0.0
3502,5,sentiment_score_nn,1,0.0,0.0,0.0
3502,5,framing_effect,1,0.0,0.0,0.0
3502,5,information_overload,1,0.0,0.0,0.0
3502,5,oversimplification,1,0.0,0.0,0.0
3502,6,explanation_length,1,0.0,0.0,0.0
3502,6,subjectivity_score_nn,1,0.0,0.0,0.0
3502,6,gunning_fog,1,0.0,0.0,0.0
3502,6,sentiment_score_nn,1,0.0,0.0,0.0
3502,6,framing_effect,1,0.0,0.0,0.0
3502,6,information_overload,1,0.0,0.0,0.0
3502,6,oversimplification,1,0.0,0.0,0.0
3502,7,explanation_length,1,0.0,0.0,0.0
3502,7,subjectivity_score_nn,1,0.0,0.0,0.0
3502,7,gunning_fog,1,0.0,0.0,0.0
3502,7,sentiment_score_nn,1,0.0,0.0,0.0
3502,7,framing_effect,1,0.0,0.0,0.0
3502,7,information_overload,1,0.0,0.0,0.0
3502,7,oversimplification,1,0.0,0.0,0.0
3502,8,explanation_length,8,25.35128201886445,70.0,29.75
3502,8,subjectivity_score_nn,8,0.0,0.0,0.0
3502,8,gunning_fog,8,2.5929253675665676,7.270000457763672,2.3087503910064697
3502,8,sentiment_score_nn,8,0.20623399809391182,0.8195181787014008,0.45063086971640587
3502,8,framing_effect,8,0.5,1.0,0.5
3502,8,information_overload,8,0.4330127018922193,1.0,0.25
3502,8,oversimplification,8,0.82915619758885,2.0,0.75
3502,9,explanation_length,2,34.5,69.0,34.5
3502,9,subjectivity_score_nn,2,0.014813840389251709,0.029627680778503418,0.014813840389251709
3502,9,gunning_fog,2,0.030000686645507812,0.060001373291015625,0.030000686645507812
3502,9,sentiment_score_nn,2,0.0,0.0,0.0
3502,9,framing_effect,2,0.5,1.0,0.5
3502,9,information_overload,2,1.0,2.0,1.0
3502,9,oversimplification,2,0.0,0.0,0.0
3502,10,explanation_length,1,0.0,0.0,0.0
3502,10,subjectivity_score_nn,1,0.0,0.0,0.0
3502,10,gunning_fog,1,0.0,0.0,0.0
3502,10,sentiment_score_nn,1,0.0,0.0,0.0
3502,10,framing_effect,1,0.0,0.0,0.0
3502,10,information_overload,1,0.0,0.0,0.0
3502,10,oversimplification,1,0.0,0.0,0.0
3502,11,explanation_length,3,22.305953365762143,53.0,30.333333333333343
3502,11,subjectivity_score_nn,3,0.4225221844196117,0.8963049054145813,0.2987683018048604
3502,11,gunning_fog,3,2.165245598343549,5.239999771118164,2.8566665649414062
3502,11,sentiment_score_nn,3,0.20381925988797733,0.45960110425949097,0.2860889236132304
3502,11,framing_effect,3,0.0,0.0,0.0
3502,11,information_overload,3,0.4714045207910317,1.0,0.33333333333333326
3502,11,oversimplification,3,0.4714045207910317,1.0,0.6666666666666665
3502,12,explanation_length,1,0.0,0.0,0.0
3502,12,subjectivity_score_nn,1,0.0,0.0,0.0
3502,12,gunning_fog,1,0.0,0.0,0.0
3502,12,sentiment_score_nn,1,0.0,0.0,0.0
3502,12,framing_effect,1,0.0,0.0,0.0
3502,12,information_overload,1,0.0,0.0,0.0
3502,12,oversimplification,1,0.0,0.0,0.0
3502,13,explanation_length,1,0.0,0.0,0.0
3502,13,subjectivity_score_nn,1,0.0,0.0,0.0
3502,13,gunning_fog,1,0.0,0.0,0.0
3502,13,sentiment_score_nn,1,0.0,0.0,0.0
3502,13,framing_effect,1,0.0,0.0,0.0
3502,13,information_overload,1,0.0,0.0,0.0
3502,13,oversimplification,1,0.0,0.0,0.0
3502,14,explanation_length,1,0.0,0.0,0.0
3502,14,subjectivity_score_nn,1,0.0,0.0,0.0
3502,14,gunning_fog,1,0.0,0.0,0.0
3502,14,sentiment_score_nn,1,0.0,0.0,0.0
3502,14,framing_effect,1,0.0,0.0,0.0
3502,14,information_overload,1,0.0,0.0,0.0
3502,14,oversimplification,1,0.0,0.0,0.0
3502,15,explanation_length,1,0.0,0.0,0.0
3502,15,subjectivity_score_nn,1,0.0,0.0,0.0
3502,15,gunning_fog,1,0.0,0.0,0.0
3502,15,sentiment_score_nn,1,0.0,0.0,0.0
3502,15,framing_effect,1,0.0,0.0,0.0
3502,15,information_overload,1,0.0,0.0,0.0
3502,15,oversimplification,1,0.0,0.0,0.0
3502,16,explanation_length,1,0.0,0.0,0.0
3502,16,subjectivity_score_nn,1,0.0,0.0,0.0
3502,16,gunning_fog,1,0.0,0.0,0.0
3502,16,sentiment_score_nn,1,0.0,0.0,0.0
3502,16,framing_effect,1,0.0,0.0,0.0
3502,16,information_overload,1,0.0,0.0,0.0
3502,16,oversimplification,1,0.0,0.0,0.0
3502,17,explanation_length,1,0.0,0.0,0.0
3502,17,subjectivity_score_nn,1,0.0,0.0,0.0
3502,17,gunning_fog,1,0.0,0.0,0.0
3502,17,sentiment_score_nn,1,0.0,0.0,0.0
3502,17,framing_effect,1,0.0,0.0,0.0
3502,17,information_overload,1,0.0,0.0,0.0
3502,17,oversimplification,1,0.0,0.0,0.0
3502,18,explanation_length,1,0.0,0.0,0.0
3502,18,subjectivity_score_nn,1,0.0,0.0,0.0
3502,18,gunning_fog,1,0.0,0.0,0.0
3502,18,sentiment_score_nn,1,0.0,0.0,0.0
3502,18,framing_effect,1,0.0,0.0,0.0
3502,18,information_overload,1,0.0,0.0,0.0
3502,18,oversimplification,1,0.0,0.0,0.0
3502,19,explanation_length,1,0.0,0.0,0.0
3502,19,subjectivity_score_nn,1,0.0,0.0,0.0
3502,19,gunning_fog,1,0.0,0.0,0.0
3502,19,sentiment_score_nn,1,0.0,0.0,0.0
3502,19,framing_effect,1,0.0,0.0,0.0
3502,19,information_overload,1,0.0,0.0,0.0
3502,19,oversimplification,1,0.0,0.0,0.0
3502,20,explanation_length,1,0.0,0.0,0.0
3502,20,subjectivity_score_nn,1,0.0,0.0,0.0
3502,20,gunning_fog,1,0.0,0.0,0.0
3502,20,sentiment_score_nn,1,0.0,0.0,0.0
3502,20,framing_effect,1,0.0,0.0,0.0
3502,20,information_overload,1,0.0,0.0,0.0
3502,20,oversimplification,1,0.0,0.0,0.0
3502,21,explanation_length,9,23.518314376483513,69.0,25.666666666666657
3502,21,subjectivity_score_nn,9,0.0,0.0,0.0
3502,21,gunning_fog,9,3.3061996367412427,12.630000114440918,1.7566665013631173
3502,21,sentiment_score_nn,9,0.22070250950492495,0.6254414319992065,0.11471526821454366
3502,21,framing_effect,9,0.7370277311900889,2.0,1.1111111111111112
3502,21,information_overload,9,0.9162456945817024,3.0,2.2222222222222223
3502,21,oversimplification,9,0.49690399499995325,1.0,0.44444444444444464
3502,22,explanation_length,1,0.0,0.0,0.0
3502,22,subjectivity_score_nn,1,0.0,0.0,0.0
3502,22,gunning_fog,1,0.0,0.0,0.0
3502,22,sentiment_score_nn,1,0.0,0.0,0.0
3502,22,framing_effect,1,0.0,0.0,0.0
3502,22,information_overload,1,0.0,0.0,0.0
3502,22,oversimplification,1,0.0,0.0,0.0
3502,23,explanation_length,1,0.0,0.0,0.0
3502,23,subjectivity_score_nn,1,0.0,0.0,0.0
3502,23,gunning_fog,1,0.0,0.0,0.0
3502,23,sentiment_score_nn,1,0.0,0.0,0.0
3502,23,framing_effect,1,0.0,0.0,0.0
3502,23,information_overload,1,0.0,0.0,0.0
3502,23,oversimplification,1,0.0,0.0,0.0
3502,24,explanation_length,1,0.0,0.0,0.0
3502,24,subjectivity_score_nn,1,0.0,0.0,0.0
3502,24,gunning_fog,1,0.0,0.0,0.0
3502,24,sentiment_score_nn,1,0.0,0.0,0.0
3502,24,framing_effect,1,0.0,0.0,0.0
3502,24,information_overload,1,0.0,0.0,0.0
3502,24,oversimplification,1,0.0,0.0,0.0
3502,25,explanation_length,1,0.0,0.0,0.0
3502,25,subjectivity_score_nn,1,0.0,0.0,0.0
3502,25,gunning_fog,1,0.0,0.0,0.0
3502,25,sentiment_score_nn,1,0.0,0.0,0.0
3502,25,framing_effect,1,0.0,0.0,0.0
3502,25,information_overload,1,0.0,0.0,0.0
3502,25,oversimplification,1,0.0,0.0,0.0
3502,26,explanation_length,1,0.0,0.0,0.0
3502,26,subjectivity_score_nn,1,0.0,0.0,0.0
3502,26,gunning_fog,1,0.0,0.0,0.0
3502,26,sentiment_score_nn,1,0.0,0.0,0.0
3502,26,framing_effect,1,0.0,0.0,0.0
3502,26,information_overload,1,0.0,0.0,0.0
3502,26,oversimplification,1,0.0,0.0,0.0
3502,27,explanation_length,2,7.0,14.0,7.0
3502,27,subjectivity_score_nn,2,0.0,0.0,0.0
3502,27,gunning_fog,2,0.10000038146972656,0.20000076293945312,0.10000038146972656
3502,27,sentiment_score_nn,2,0.0,0.0,0.0
3502,27,framing_effect,2,0.5,1.0,0.5
3502,27,information_overload,2,0.0,0.0,0.0
3502,27,oversimplification,2,0.0,0.0,0.0
3502,28,explanation_length,6,31.35150182473986,100.0,6.5
3502,28,subjectivity_score_nn,6,0.0,0.0,0.0
3502,28,gunning_fog,6,4.701608380904464,14.969999313354492,1.6133333841959647
3502,28,sentiment_score_nn,6,0.13102963737944961,0.3515894114971161,0.05859823524951935
3502,28,framing_effect,6,0.6871842709362768,2.0,0.16666666666666652
3502,28,information_overload,6,0.7637626158259734,2.0,0.5
3502,28,oversimplification,6,0.4714045207910317,1.0,0.3333333333333335
3502,29,explanation_length,1,0.0,0.0,0.0
3502,29,subjectivity_score_nn,1,0.0,0.0,0.0
3502,29,gunning_fog,1,0.0,0.0,0.0
3502,29,sentiment_score_nn,1,0.0,0.0,0.0
3502,29,framing_effect,1,0.0,0.0,0.0
3502,29,information_overload,1,0.0,0.0,0.0
3502,29,oversimplification,1,0.0,0.0,0.0
3502,30,explanation_length,1,0.0,0.0,0.0
3502,30,subjectivity_score_nn,1,0.0,0.0,0.0
3502,30,gunning_fog,1,0.0,0.0,0.0
3502,30,sentiment_score_nn,1,0.0,0.0,0.0
3502,30,framing_effect,1,0.0,0.0,0.0
3502,30,information_overload,1,0.0,0.0,0.0
3502,30,oversimplification,1,0.0,0.0,0.0
3502,31,explanation_length,17,34.612336541043426,138.0,100.52941176470588
3502,31,subjectivity_score_nn,17,0.2421211725086422,0.8121458888053894,0.08804912426892449
3502,31,gunning_fog,17,3.3879363748608107,12.99000072479248,7.4376474829281065
3502,31,sentiment_score_nn,17,0.2103419844935817,1.1530646681785583,0.020310873494428748
3502,31,framing_effect,17,0.6910200073218077,3.0,0.5882352941176472
3502,31,information_overload,17,0.6655122646461624,3.0,0.7058823529411766
3502,31,oversimplification,17,0.5455069703232767,2.0,0.23529411764705888
1219,0,explanation_length,3,25.92724864350674,55.0,18.333333333333343
1219,0,subjectivity_score_nn,3,0.4143837122658551,0.8790405988693237,0.2930135329564413
1219,0,gunning_fog,3,2.6870061281619875,5.700000762939453,1.9000002543131522
1219,0,sentiment_score_nn,3,0.18397883306387547,0.39027804136276245,0.13009268045425415
1219,0,framing_effect,3,0.0,0.0,0.0
1219,0,information_overload,3,0.0,0.0,0.0
1219,0,oversimplification,3,0.0,0.0,0.0
1219,1,explanation_length,1,0.0,0.0,0.0
1219,1,subjectivity_score_nn,1,0.0,0.0,0.0
1219,1,gunning_fog,1,0.0,0.0,0.0
1219,1,sentiment_score_nn,1,0.0,0.0,0.0
1219,1,framing_effect,1,0.0,0.0,0.0
1219,1,information_overload,1,0.0,0.0,0.0
1219,1,oversimplification,1,0.0,0.0,0.0
1219,2,explanation_length,1,0.0,0.0,0.0
1219,2,subjectivity_score_nn,1,0.0,0.0,0.0
1219,2,gunning_fog,1,0.0,0.0,0.0
1219,2,sentiment_score_nn,1,0.0,0.0,0.0
1219,2,framing_effect,1,0.0,0.0,0.0
1219,2,information_overload,1,0.0,0.0,0.0
1219,2,oversimplification,1,0.0,0.0,0.0
1219,3,explanation_length,2,36.5,73.0,36.5
1219,3,subjectivity_score_nn,2,0.0,0.0,0.0
1219,3,gunning_fog,2,0.43000030517578125,0.8600006103515625,0.43000030517578125
1219,3,sentiment_score_nn,2,0.15476423501968384,0.3095284700393677,0.15476423501968384
1219,3,framing_effect,2,0.5,1.0,0.5
1219,3,information_overload,2,0.5,1.0,0.5
1219,3,oversimplification,2,0.0,0.0,0.0
1219,4,explanation_length,1,0.0,0.0,0.0
1219,4,subjectivity_score_nn,1,0.0,0.0,0.0
1219,4,gunning_fog,1,0.0,0.0,0.0
1219,4,sentiment_score_nn,1,0.0,0.0,0.0
1219,4,framing_effect,1,0.0,0.0,0.0
1219,4,information_overload,1,0.0,0.0,0.0
1219,4,oversimplification,1,0.0,0.0,0.0
1219,5,explanation_length,1,0.0,0.0,0.0
1219,5,subjectivity_score_nn,1,0.0,0.0,0.0
1219,5,gunning_fog,1,0.0,0.0,0.0
1219,5,sentiment_score_nn,1,0.0,0.0,0.0
1219,5,framing_effect,1,0.0,0.0,0.0
1219,5,information_overload,1,0.0,0.0,0.0
1219,5,oversimplification,1,0.0,0.0,0.0
1219,6,explanation_length,1,0.0,0.0,0.0
1219,6,subjectivity_score_nn,1,0.0,0.0,0.0
1219,6,gunning_fog,1,0.0,0.0,0.0
1219,6,sentiment_score_nn,1,0.0,0.0,0.0
1219,6,framing_effect,1,0.0,0.0,0.0
1219,6,information_overload,1,0.0,0.0,0.0
1219,6,oversimplification,1,0.0,0.0,0.0
1219,7,explanation_length,1,0.0,0.0,0.0
1219,7,subjectivity_score_nn,1,0.0,0.0,0.0
1219,7,gunning_fog,1,0.0,0.0,0.0
1219,7,sentiment_score_nn,1,0.0,0.0,0.0
1219,7,framing_effect,1,0.0,0.0,0.0
1219,7,information_overload,1,0.0,0.0,0.0
1219,7,oversimplification,1,0.0,0.0,0.0
1219,8,explanation_length,1,0.0,0.0,0.0
1219,8,subjectivity_score_nn,1,0.0,0.0,0.0
1219,8,gunning_fog,1,0.0,0.0,0.0
1219,8,sentiment_score_nn,1,0.0,0.0,0.0
1219,8,framing_effect,1,0.0,0.0,0.0
1219,8,information_overload,1,0.0,0.0,0.0
1219,8,oversimplification,1,0.0,0.0,0.0
1219,9,explanation_length,1,0.0,0.0,0.0
1219,9,subjectivity_score_nn,1,0.0,0.0,0.0
1219,9,gunning_fog,1,0.0,0.0,0.0
1219,9,sentiment_score_nn,1,0.0,0.0,0.0
1219,9,framing_effect,1,0.0,0.0,0.0
1219,9,information_overload,1,0.0,0.0,0.0
1219,9,oversimplification,1,0.0,0.0,0.0
1219,10,explanation_length,1,0.0,0.0,0.0
1219,10,subjectivity_score_nn,1,0.0,0.0,0.0
1219,10,gunning_fog,1,0.0,0.0,0.0
1219,10,sentiment_score_nn,1,0.0,0.0,0.0
1219,10,framing_effect,1,0.0,0.0,0.0
1219,10,information_overload,1,0.0,0.0,0.0
1219,10,oversimplification,1,0.0,0.0,0.0
1219,11,explanation_length,1,0.0,0.0,0.0
1219,11,subjectivity_score_nn,1,0.0,0.0,0.0
1219,11,gunning_fog,1,0.0,0.0,0.0
1219,11,sentiment_score_nn,1,0.0,0.0,0.0
1219,11,framing_effect,1,0.0,0.0,0.0
1219,11,information_overload,1,0.0,0.0,0.0
1219,11,oversimplification,1,0.0,0.0,0.0
1219,12,explanation_length,1,0.0,0.0,0.0
1219,12,subjectivity_score_nn,1,0.0,0.0,0.0
1219,12,gunning_fog,1,0.0,0.0,0.0
1219,12,sentiment_score_nn,1,0.0,0.0,0.0
1219,12,framing_effect,1,0.0,0.0,0.0
1219,12,information_overload,1,0.0,0.0,0.0
1219,12,oversimplification,1,0.0,0.0,0.0
1219,13,explanation_length,1,0.0,0.0,0.0
1219,13,subjectivity_score_nn,1,0.0,0.0,0.0
1219,13,gunning_fog,1,0.0,0.0,0.0
1219,13,sentiment_score_nn,1,0.0,0.0,0.0
1219,13,framing_effect,1,0.0,0.0,0.0
1219,13,information_overload,1,0.0,0.0,0.0
1219,13,oversimplification,1,0.0,0.0,0.0
1219,14,explanation_length,1,0.0,0.0,0.0
1219,14,subjectivity_score_nn,1,0.0,0.0,0.0
1219,14,gunning_fog,1,0.0,0.0,0.0
1219,14,sentiment_score_nn,1,0.0,0.0,0.0
1219,14,framing_effect,1,0.0,0.0,0.0
1219,14,information_overload,1,0.0,0.0,0.0
1219,14,oversimplification,1,0.0,0.0,0.0
1219,15,explanation_length,1,0.0,0.0,0.0
1219,15,subjectivity_score_nn,1,0.0,0.0,0.0
1219,15,gunning_fog,1,0.0,0.0,0.0
1219,15,sentiment_score_nn,1,0.0,0.0,0.0
1219,15,framing_effect,1,0.0,0.0,0.0
1219,15,information_overload,1,0.0,0.0,0.0
1219,15,oversimplification,1,0.0,0.0,0.0
1219,16,explanation_length,1,0.0,0.0,0.0
1219,16,subjectivity_score_nn,1,0.0,0.0,0.0
1219,16,gunning_fog,1,0.0,0.0,0.0
1219,16,sentiment_score_nn,1,0.0,0.0,0.0
1219,16,framing_effect,1,0.0,0.0,0.0
1219,16,information_overload,1,0.0,0.0,0.0
1219,16,oversimplification,1,0.0,0.0,0.0
1219,17,explanation_length,1,0.0,0.0,0.0
1219,17,subjectivity_score_nn,1,0.0,0.0,0.0
1219,17,gunning_fog,1,0.0,0.0,0.0
1219,17,sentiment_score_nn,1,0.0,0.0,0.0
1219,17,framing_effect,1,0.0,0.0,0.0
1219,17,information_overload,1,0.0,0.0,0.0
1219,17,oversimplification,1,0.0,0.0,0.0
1219,18,explanation_length,1,0.0,0.0,0.0
1219,18,subjectivity_score_nn,1,0.0,0.0,0.0
1219,18,gunning_fog,1,0.0,0.0,0.0
1219,18,sentiment_score_nn,1,0.0,0.0,0.0
1219,18,framing_effect,1,0.0,0.0,0.0
1219,18,information_overload,1,0.0,0.0,0.0
1219,18,oversimplification,1,0.0,0.0,0.0
1219,19,explanation_length,3,30.912061651652344,70.0,16.666666666666657
1219,19,subjectivity_score_nn,3,0.0,0.0,0.0
1219,19,gunning_fog,3,2.5289305337510015,5.6100006103515625,3.563333511352539
1219,19,sentiment_score_nn,3,0.1943855362128924,0.4123539924621582,0.1374513308207194
1219,19,framing_effect,3,0.4714045207910317,1.0,0.6666666666666667
1219,19,information_overload,3,0.4714045207910317,1.0,0.3333333333333335
1219,19,oversimplification,3,0.0,0.0,0.0
1219,20,explanation_length,1,0.0,0.0,0.0
1219,20,subjectivity_score_nn,1,0.0,0.0,0.0
1219,20,gunning_fog,1,0.0,0.0,0.0
1219,20,sentiment_score_nn,1,0.0,0.0,0.0
1219,20,framing_effect,1,0.0,0.0,0.0
1219,20,information_overload,1,0.0,0.0,0.0
1219,20,oversimplification,1,0.0,0.0,0.0
1219,21,explanation_length,1,0.0,0.0,0.0
1219,21,subjectivity_score_nn,1,0.0,0.0,0.0
1219,21,gunning_fog,1,0.0,0.0,0.0
1219,21,sentiment_score_nn,1,0.0,0.0,0.0
1219,21,framing_effect,1,0.0,0.0,0.0
1219,21,information_overload,1,0.0,0.0,0.0
1219,21,oversimplification,1,0.0,0.0,0.0
1219,22,explanation_length,1,0.0,0.0,0.0
1219,22,subjectivity_score_nn,1,0.0,0.0,0.0
1219,22,gunning_fog,1,0.0,0.0,0.0
1219,22,sentiment_score_nn,1,0.0,0.0,0.0
1219,22,framing_effect,1,0.0,0.0,0.0
1219,22,information_overload,1,0.0,0.0,0.0
1219,22,oversimplification,1,0.0,0.0,0.0
1219,23,explanation_length,1,0.0,0.0,0.0
1219,23,subjectivity_score_nn,1,0.0,0.0,0.0
1219,23,gunning_fog,1,0.0,0.0,0.0
1219,23,sentiment_score_nn,1,0.0,0.0,0.0
1219,23,framing_effect,1,0.0,0.0,0.0
1219,23,information_overload,1,0.0,0.0,0.0
1219,23,oversimplification,1,0.0,0.0,0.0
1219,24,explanation_length,91,30.65289624657587,138.0,39.93406593406593
1219,24,subjectivity_score_nn,91,0.23988251052497614,0.9201877117156982,0.0869510245847178
1219,24,gunning_fog,91,3.2112681525228344,18.4399995803833,3.77142803485577
1219,24,sentiment_score_nn,91,0.2074356624528952,1.411524474620819,0.04038019461946173
1219,24,framing_effect,91,0.48724833576693105,3.0,0.2197802197802199
1219,24,information_overload,91,0.6327991230280425,3.0,0.197802197802198
1219,24,oversimplification,91,0.5465859391404786,2.0,1.7472527472527473
1219,25,explanation_length,3,25.92724864350674,55.0,18.333333333333343
1219,25,subjectivity_score_nn,3,0.4143837122658551,0.8790405988693237,0.2930135329564413
1219,25,gunning_fog,3,2.6870061281619875,5.700000762939453,1.9000002543131522
1219,25,sentiment_score_nn,3,0.18397883306387547,0.39027804136276245,0.13009268045425415
1219,25,framing_effect,3,0.0,0.0,0.0
1219,25,information_overload,3,0.0,0.0,0.0
1219,25,oversimplification,3,0.0,0.0,0.0
1219,26,explanation_length,1,0.0,0.0,0.0
1219,26,subjectivity_score_nn,1,0.0,0.0,0.0
1219,26,gunning_fog,1,0.0,0.0,0.0
1219,26,sentiment_score_nn,1,0.0,0.0,0.0
1219,26,framing_effect,1,0.0,0.0,0.0
1219,26,information_overload,1,0.0,0.0,0.0
1219,26,oversimplification,1,0.0,0.0,0.0
1219,27,explanation_length,1,0.0,0.0,0.0
1219,27,subjectivity_score_nn,1,0.0,0.0,0.0
1219,27,gunning_fog,1,0.0,0.0,0.0
1219,27,sentiment_score_nn,1,0.0,0.0,0.0
1219,27,framing_effect,1,0.0,0.0,0.0
1219,27,information_overload,1,0.0,0.0,0.0
1219,27,oversimplification,1,0.0,0.0,0.0
1219,28,explanation_length,1,0.0,0.0,0.0
1219,28,subjectivity_score_nn,1,0.0,0.0,0.0
1219,28,gunning_fog,1,0.0,0.0,0.0
1219,28,sentiment_score_nn,1,0.0,0.0,0.0
1219,28,framing_effect,1,0.0,0.0,0.0
1219,28,information_overload,1,0.0,0.0,0.0
1219,28,oversimplification,1,0.0,0.0,0.0
1219,29,explanation_length,1,0.0,0.0,0.0
1219,29,subjectivity_score_nn,1,0.0,0.0,0.0
1219,29,gunning_fog,1,0.0,0.0,0.0
1219,29,sentiment_score_nn,1,0.0,0.0,0.0
1219,29,framing_effect,1,0.0,0.0,0.0
1219,29,information_overload,1,0.0,0.0,0.0
1219,29,oversimplification,1,0.0,0.0,0.0
1219,30,explanation_length,3,31.67894498804459,70.0,44.66666666666667
1219,30,subjectivity_score_nn,3,0.258845994045616,0.5490952730178833,0.3660635153452555
1219,30,gunning_fog,3,2.496651092229481,6.079999923706055,2.8499997456868478
1219,30,sentiment_score_nn,3,0.20310855705759606,0.430858314037323,0.28723887602488196
1219,30,framing_effect,3,0.0,0.0,0.0
1219,30,information_overload,3,0.4714045207910317,1.0,0.33333333333333326
1219,30,oversimplification,3,0.4714045207910317,1.0,0.6666666666666665
1219,31,explanation_length,2,31.5,63.0,31.5
1219,31,subjectivity_score_nn,2,0.44911131262779236,0.8982226252555847,0.44911131262779236
1219,31,gunning_fog,2,0.6649999618530273,1.3299999237060547,0.6649999618530273
1219,31,sentiment_score_nn,2,0.0,0.0,0.0
1219,31,framing_effect,2,0.5,1.0,0.5
1219,31,information_overload,2,0.0,0.0,0.0
1219,31,oversimplification,2,0.5,1.0,0.5
3540,0,explanation_length,2,29.0,58.0,29.0
3540,0,subjectivity_score_nn,2,0.0,0.0,0.0
3540,0,gunning_fog,2,0.07999992370605469,0.15999984741210938,0.07999992370605469
3540,0,sentiment_score_nn,2,0.29882171750068665,0.5976434350013733,0.29882171750068665
3540,0,framing_effect,2,0.0,0.0,0.0
3540,0,information_overload,2,0.0,0.0,0.0
3540,0,oversimplification,2,0.5,1.0,0.5
3540,1,explanation_length,1,0.0,0.0,0.0
3540,1,subjectivity_score_nn,1,0.0,0.0,0.0
3540,1,gunning_fog,1,0.0,0.0,0.0
3540,1,sentiment_score_nn,1,0.0,0.0,0.0
3540,1,framing_effect,1,0.0,0.0,0.0
3540,1,information_overload,1,0.0,0.0,0.0
3540,1,oversimplification,1,0.0,0.0,0.0
3540,2,explanation_length,3,10.624918300339484,26.0,0.6666666666666572
3540,2,subjectivity_score_nn,3,0.0,0.0,0.0
3540,2,gunning_fog,3,2.17059153192634,5.200000762939453,2.9200000762939453
3540,2,sentiment_score_nn,3,0.2516283181402264,0.5337842702865601,0.17792809009552002
3540,2,framing_effect,3,0.0,0.0,0.0
3540,2,information_overload,3,0.0,0.0,0.0
3540,2,oversimplification,3,0.0,0.0,0.0
3540,3,explanation_length,1,0.0,0.0,0.0
3540,3,subjectivity_score_nn,1,0.0,0.0,0.0
3540,3,gunning_fog,1,0.0,0.0,0.0
3540,3,sentiment_score_nn,1,0.0,0.0,0.0
3540,3,framing_effect,1,0.0,0.0,0.0
3540,3,information_overload,1,0.0,0.0,0.0
3540,3,oversimplification,1,0.0,0.0,0.0
3540,4,explanation_length,2,29.0,58.0,29.0
3540,4,subjectivity_score_nn,2,0.0,0.0,0.0
3540,4,gunning_fog,2,0.07999992370605469,0.15999984741210938,0.07999992370605469
