LLM,Complexity,Metric,TopK,RuleCountFile,EvalMode,r2,mae,spearman,mcc,f1
gpt-4o-mini,easy,information_overload,3,50,heldout_refit_on_rule_activations,0.660018689360854,0.3700642072155657,0.6167474746033743,0.9217518684866115,0.9262994569433669
gpt-4o-mini,easy,information_overload,10,50,heldout_refit_on_rule_activations,0.7085456478500249,0.31642497631860494,0.5736938394004687,0.9217518684866115,0.9262994569433669
gpt-3.5-turbo,medium,oversimplification,1,69,heldout_refit_on_rule_activations,0.029147146708251026,0.8195074547388309,0.1627170253464569,-0.015562554108965761,0.0
gpt-3.5-turbo,medium,oversimplification,3,69,heldout_refit_on_rule_activations,0.18685700289682095,0.6867230901002237,0.4356400096748592,-0.015562554108965761,0.0
gpt-3.5-turbo,medium,oversimplification,10,69,heldout_refit_on_rule_activations,0.21289547836699907,0.6814743328401552,0.4609009898496367,0.055464248445580025,0.0641025641025641
gpt-3.5-turbo,medium,framing_effect,1,35,heldout_refit_on_rule_activations,0.4637874337945148,0.683770381226876,0.5833977556652179,0.7229873323480226,0.7472527472527473
gpt-3.5-turbo,medium,framing_effect,3,35,heldout_refit_on_rule_activations,0.5320017326711418,0.6656260708623324,0.6447843616661989,0.7229873323480226,0.7472527472527473
gpt-3.5-turbo,medium,framing_effect,10,35,heldout_refit_on_rule_activations,0.6701202366073361,0.6046810596879099,0.6622508907623936,0.7229873323480226,0.7472527472527473
llama3.1:70b,medium,explanation_length,1,22,heldout_refit_on_rule_activations,0.9371146723821501,51.62317604512744,0.2802105117112093,1.0,1.0
llama3.1:70b,medium,explanation_length,3,22,heldout_refit_on_rule_activations,0.9452415477904781,50.97213479583173,0.28021187864024816,1.0,1.0
llama3.1:70b,medium,explanation_length,10,22,heldout_refit_on_rule_activations,0.9504102661919607,41.690199007003656,0.6283192079585294,1.0,1.0
llama3.1:70b,hard,subjectivity_score_nn,1,52,heldout_refit_on_rule_activations,0.0774851321013178,0.13073303942064893,0.17574600977687507,0.19535957216752015,0.0978778692074491
llama3.1:70b,hard,subjectivity_score_nn,3,52,heldout_refit_on_rule_activations,0.7681460286082616,0.04669443503965982,0.4366760715356459,0.40616452103530787,0.3507322568531731
llama3.1:70b,hard,subjectivity_score_nn,10,52,heldout_refit_on_rule_activations,0.7790196090187779,0.04202034053505025,0.5236813632137185,0.5279855491757123,0.7421661409043112
llama3.1:70b,easy,oversimplification,1,162,heldout_refit_on_rule_activations,0.01525248028760351,0.746059954120453,0.12311189034931327,0.021128424688066517,0.024075235109717867
llama3.1:70b,easy,oversimplification,3,162,heldout_refit_on_rule_activations,0.01799228271019826,0.7443970909833422,0.11232009116849778,0.025677571542569687,0.03516209476309227
llama3.1:70b,easy,oversimplification,10,162,heldout_refit_on_rule_activations,0.03714641718763356,0.7270880992596899,0.1736627312577089,0.05701332978747594,0.1526377491207503
gpt-3.5-turbo,hard,framing_effect,1,29,heldout_refit_on_rule_activations,0.4638970064787863,0.6862256284382655,0.5872440270924842,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,framing_effect,3,29,heldout_refit_on_rule_activations,0.504905227951929,0.6724744778319237,0.6359993699772652,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,framing_effect,10,29,heldout_refit_on_rule_activations,0.6814728203785827,0.6051048710725297,0.6862111780326827,0.7143480007648803,0.7377622377622378
gpt-3.5-turbo,hard,oversimplification,1,33,heldout_refit_on_rule_activations,0.19017401180702875,0.7091265463353281,0.44712037088307394,-0.08343138448992754,0.0
gpt-3.5-turbo,hard,oversimplification,3,33,heldout_refit_on_rule_activations,0.22672525622122275,0.6945704783615441,0.4920348826787291,-0.015566341213772027,0.0
gpt-3.5-turbo,hard,oversimplification,10,33,heldout_refit_on_rule_activations,0.2712317899446537,0.6789708742587794,0.5298905887774154,0.025080100076649705,0.0326530612244898
gpt-4o-mini,easy,oversimplification,1,83,heldout_refit_on_rule_activations,0.017202341357839934,0.4539444134765395,0.13392332607636864,0.12802984240930756,0.24829545454545454
gpt-4o-mini,easy,oversimplification,3,83,heldout_refit_on_rule_activations,0.029925866257137335,0.4493280669578483,0.17876031000481363,0.12802984240930756,0.24829545454545454
gpt-4o-mini,easy,oversimplification,10,83,heldout_refit_on_rule_activations,0.06176841013726164,0.43399190456985465,0.2386576542484825,0.14443715417877706,0.29692031487363624
gpt-4o-mini,hard,information_overload,1,37,heldout_refit_on_rule_activations,0.019406366365970595,0.6784578366113463,0.12447843829751074,0.9271062306597151,0.9263157894736842
gpt-4o-mini,hard,information_overload,3,37,heldout_refit_on_rule_activations,0.023025440538640418,0.6776477993304286,0.06640755111558483,0.9271062306597151,0.9263157894736842
gpt-4o-mini,hard,information_overload,10,37,heldout_refit_on_rule_activations,0.2854165047847643,0.5390528146368321,0.5130774513733851,0.9271062306597151,0.9263157894736842
gpt-4o,hard,oversimplification,1,135,heldout_refit_on_rule_activations,0.13414382749088527,0.28711607405365414,0.3213697933020353,0.5095862135631125,0.4283727399165508
gpt-4o,hard,oversimplification,3,135,heldout_refit_on_rule_activations,0.16839292888653246,0.2749993714539754,0.3504738947880239,0.5095862135631125,0.4283727399165508
gpt-4o,hard,oversimplification,10,135,heldout_refit_on_rule_activations,0.2528720833913688,0.2534015682492015,0.33933510242494347,0.5095862135631125,0.4283727399165508
gpt-4o-mini,hard,gunning_fog,1,47,heldout_refit_on_rule_activations,0.009977044214680486,3.6157639204930345,0.09941295543241942,0.9900748208919685,0.9900990099009901
gpt-4o-mini,hard,gunning_fog,3,47,heldout_refit_on_rule_activations,0.02911549379636491,3.580247047117605,0.1750934883408804,0.9900748208919685,0.9900990099009901
gpt-4o-mini,hard,gunning_fog,10,47,heldout_refit_on_rule_activations,0.4723609736727532,2.8364838659343357,0.48843264793240326,0.9900748208919685,0.9900990099009901
